File,aid,Date,0,1,2,3,4,5,6,8,9,10,11,12,13,14,32,33,34,35,36,37,38,48,49,50,51,52,53,54,64,65,66,67,68,69,70,72,73,74,75,76,128,129,130,131,132,133,134,136,137,138,139,140,160,161,162,163,164,165,166,176,177,178,179,180,181,182,192,193,194,195,196,197,198,200,201,202,203,204
FparExtra_QC_2006193_aid0001,aid0001,2006-07-12,2782888,571280,38473,191.0,8.0,,,2746317,319806,20568,31.0,,,,570581,192663,14585,31,223,40,2.0,45965,11719,1111,13.0,100,11.0,,81046,58582,6915,4.0,134,4.0,,480110,7672,984,,72.0,12159127,959720,45168,1.0,14,,,9943360,431013,18140,1.0,,1564841,196989,12564,3.0,122,8.0,,231037,15617,902,,48,,,155577,54090,4559,,50,1.0,,1114508,9087,489,,3.0
FparExtra_QC_2006201_aid0001,aid0001,2006-07-20,2219100,478578,31156,221.0,12.0,,,2695639,212170,15043,10.0,2.0,,,898829,323445,25595,10,128,25,,130466,27312,2334,,65,12.0,,79371,82543,9021,,51,9.0,,710649,9338,966,,29.0,9127164,819943,40526,2.0,23,1.0,,10836271,372973,15745,4.0,,2815443,358530,19441,1.0,139,9.0,2.0,442730,41046,2112,,102,4.0,,203153,79716,5903,,97,5.0,,1724320,11049,564,,21.0
FparExtra_QC_2006209_aid0001,aid0001,2006-07-28,2411422,573505,36864,67.0,10.0,1.0,,2908241,244601,16617,156.0,1.0,,,690108,200910,17831,30,241,6,,53528,11741,1233,,88,4.0,,96686,70664,9371,3.0,346,16.0,,597487,9205,1079,,67.0,10687988,897922,44817,1.0,21,,,9691341,400120,15308,2.0,,2638314,236582,15284,,154,20.0,,367988,13983,874,,101,6.0,,248161,72121,6155,,187,4.0,,1569763,9294,490,,38.0
FparExtra_QC_2006217_aid0001,aid0001,2006-08-05,2782043,667523,43148,204.0,18.0,7.0,,2338737,172373,12923,16.0,4.0,,,812757,187487,16186,38,237,46,,87674,11430,852,1.0,121,20.0,,124642,66550,8161,6.0,269,25.0,,610495,7239,803,,94.0,11596739,954542,45724,2.0,21,,,8795963,332649,14320,4.0,9.0,2499853,269106,15888,,307,15.0,,281877,23609,1332,,183,16.0,,307875,74738,5857,,232,18.0,,1686601,9161,375,,23.0
FparExtra_QC_2006225_aid0001,aid0001,2006-08-13,3062235,646318,43697,121.0,6.0,,,2316987,177206,12899,95.0,4.0,,,667639,215451,16791,48,219,13,1.0,111128,15818,1235,7.0,54,4.0,,94440,67038,7489,5.0,67,3.0,,488990,5434,592,1.0,94.0,11970473,989057,48520,8.0,27,,,8198802,285776,11965,3.0,1.0,2625629,263802,15208,,226,1.0,,468624,27159,1767,,107,,,270828,68474,5809,,246,3.0,,1656022,8092,401,,9.0
FparExtra_QC_2006233_aid0001,aid0001,2006-08-21,2467374,535059,32836,153.0,13.0,4.0,,2709766,206183,16883,10.0,,,,738540,268193,21318,27,262,30,,132995,24879,2222,2.0,110,14.0,,124950,82872,8908,9.0,169,12.0,,570722,6602,878,,134.0,9520380,767785,38250,4.0,12,5.0,,10844845,424442,17213,,8.0,2446113,331152,18605,,201,34.0,,440794,43524,2443,,106,15.0,,215601,76482,6661,,163,28.0,,1711433,10154,568,,18.0
FparExtra_QC_2006241_aid0001,aid0001,2006-08-29,2374765,544928,37433,72.0,1.0,,,1978018,130832,9067,131.0,,,,1338811,290792,22993,25,127,11,,389057,86313,4951,8.0,95,3.0,,95787,62428,7737,11.0,98,15.0,1.0,572328,4712,500,1.0,78.0,11762305,925643,46028,4.0,22,1.0,,7965628,240190,9567,2.0,7.0,3217187,367300,19306,,285,6.0,,447277,39545,2087,,146,14.0,,221182,72076,6373,,109,2.0,,1568113,6241,373,,20.0
FparExtra_QC_2007153_aid0001,aid0001,2007-06-02,1929628,493992,34204,44.0,348.0,48.0,,2697875,237447,14487,23.0,,,,929912,274206,23978,80,465,50,,287668,65589,3812,61.0,122,11.0,,119349,72125,6759,13.0,270,52.0,,665632,8093,602,,23.0,9093975,831469,41997,3.0,1185,87.0,,11344111,377035,15123,5.0,,2615747,360630,21581,6.0,2372,227.0,,561795,40463,2544,,206,5.0,,106748,58215,4932,,308,23.0,,1513026,8765,379,,28.0
FparExtra_QC_2007161_aid0001,aid0001,2007-06-10,2263625,538520,31011,98.0,256.0,73.0,,2638819,264012,20982,53.0,,,,813291,240977,20674,150,231,22,,237370,24746,2275,6.0,51,10.0,,105567,59871,6188,5.0,125,4.0,,589753,7411,780,1.0,11.0,8430901,671915,32576,8.0,218,34.0,,12194096,526344,21869,3.0,,2432201,352821,20571,1.0,158,39.0,8.0,523056,65432,4482,,57,13.0,,107406,57547,4685,,61,10.0,,1545323,10638,510,,7.0
FparExtra_QC_2007169_aid0001,aid0001,2007-06-18,3335343,662145,41444,140.0,425.0,25.0,,2163951,239810,16314,12.0,3.0,,,466209,144576,15881,75,343,44,2.0,178337,26268,2231,24.0,140,11.0,,102634,44758,5047,11.0,297,10.0,,414585,5316,489,,68.0,12712123,936100,42349,5.0,411,24.0,,8690335,323024,13054,,,2015392,300134,20430,4.0,531,79.0,4.0,558227,61264,2607,,153,14.0,,110179,55222,4827,4.0,144,40.0,,1148390,7553,362,,5.0
FparExtra_QC_2007177_aid0001,aid0001,2007-06-26,2535838,594019,35290,156.0,284.0,19.0,,2208172,187272,12993,9.0,19.0,,,875445,269696,25125,45,546,226,1.0,178887,27319,3365,22.0,125,25.0,,140067,72520,6801,6.0,412,122.0,,684588,6788,697,,69.0,10621743,797216,38621,6.0,344,54.0,,9123186,330889,13371,,2.0,3093500,466644,24401,2.0,987,213.0,5.0,864884,80953,5061,,309,111.0,,89021,60982,4508,,946,181.0,2.0,1375960,8436,377,,75.0
FparExtra_QC_2007185_aid0001,aid0001,2007-07-04,2019135,446885,30617,183.0,17.0,3.0,,2685576,224419,11978,17.0,3.0,,,1011477,356149,29259,15,218,74,14.0,175213,34360,3136,5.0,129,26.0,,69369,70783,7875,6.0,44,20.0,,680926,8216,814,,7.0,9398532,842477,41959,,46,12.0,,10641831,263379,10943,,9.0,2784956,394685,22073,5.0,491,18.0,1.0,507325,46563,2693,,111,10.0,,181910,84010,6595,,61,14.0,,1761756,9920,565,,40.0
FparExtra_QC_2007193_aid0001,aid0001,2007-07-12,1605043,483823,29780,43.0,6.0,,,2654980,181559,12387,14.0,,,,1161900,372145,29066,177,166,39,10.0,247571,36572,3192,8.0,86,32.0,,117616,85592,8216,9.0,139,14.0,,827559,8449,703,6.0,66.0,8714343,772953,35889,,17,,,11191822,353455,14172,,,2787336,412987,23896,1.0,214,8.0,,634313,72891,3663,,135,6.0,1.0,187094,79192,6020,1.0,100,2.0,,1700236,11640,568,,35.0
FparExtra_QC_2007201_aid0001,aid0001,2007-07-20,2129090,505258,32465,139.0,16.0,,,2607234,239376,16937,64.0,3.0,,,963494,282069,22464,25,153,21,1.0,167923,23064,2116,,68,9.0,,104479,71908,7796,6.0,93,7.0,,682728,7191,741,1.0,29.0,8153491,729367,36584,12.0,50,,,11074506,452347,18396,1.0,4.0,3251834,359150,19380,1.0,271,11.0,1.0,720964,54512,2911,,142,5.0,,160993,70888,6065,,155,14.0,,1879168,11169,582,,16.0
FparExtra_QC_2007209_aid0001,aid0001,2007-07-28,2020117,484721,33173,219.0,23.0,1.0,,3169283,357941,21332,27.0,,,,696170,205740,17400,40,541,50,7.0,49633,7169,698,,149,6.0,,42207,56684,8340,,417,28.0,,684532,8923,1283,,114.0,6480906,765625,38988,8.0,63,,,12373848,383095,16659,,2.0,3511032,382676,20455,2.0,573,31.0,1.0,383164,22858,1491,,336,9.0,,147281,78728,6605,,432,2.0,,2374777,12517,717,,109.0
FparExtra_QC_2007217_aid0001,aid0001,2007-08-05,2608109,549729,36739,95.0,,,,2591391,272230,18180,43.0,,,,696753,199358,14892,50,89,21,,95964,28740,2328,11.0,29,,,106741,63735,8340,3.0,48,8.0,,564249,8327,756,,10.0,12312413,853672,43233,6.0,1,,,9633687,510718,18282,,,1688311,194433,13175,1.0,32,4.0,,183650,12803,1192,,17,,,206915,61344,5509,,9,1.0,,1253891,9226,456,,9.0
FparExtra_QC_2007225_aid0001,aid0001,2007-08-13,2154710,525617,32977,156.0,,,,3489051,353765,27011,5.0,1.0,,,402859,158997,12903,51,53,6,,75355,11754,1492,3.0,16,4.0,,85621,55470,6240,25.0,29,3.0,,464368,7524,877,,25.0,7664682,725851,35680,10.0,6,1.0,,14227724,680387,27999,,,1662909,189818,13498,1.0,21,8.0,4.0,255589,21176,1717,,14,5.0,,125315,49428,4938,,16,,,1305923,9676,594,,
FparExtra_QC_2007233_aid0001,aid0001,2007-08-21,2506914,513709,34158,174.0,14.0,9.0,,2591904,259914,14942,15.0,1.0,,,714903,267974,20368,39,326,43,,136886,38741,2964,3.0,83,12.0,,97109,64917,7759,3.0,133,8.0,,584461,7528,900,,54.0,11387795,824147,40234,4.0,10,5.0,,9520667,405410,16377,2.0,1.0,2206845,310332,17799,1.0,106,21.0,,323086,35332,2949,,36,3.0,,261478,80937,6767,1.0,44,,,1553303,8750,539,,9.0
FparExtra_QC_2007241_aid0001,aid0001,2007-08-29,3042764,672659,43551,247.0,18.0,1.0,,2562237,277204,18638,13.0,,,,429950,122430,10578,18,233,78,3.0,84773,11253,938,2.0,118,19.0,,86111,39608,4834,1.0,160,12.0,,453831,4031,599,2.0,54.0,11827643,997667,47202,3.0,14,2.0,,8747087,296267,13256,,,2611521,287091,16219,1.0,281,18.0,1.0,285810,27065,1723,,235,45.0,,237794,52984,4749,1.0,124,24.0,,1542873,4941,336,,13.0
FparExtra_QC_2008153_aid0001,aid0001,2008-06-01,1694624,460719,27923,14.0,4771.0,870.0,14.0,2417400,205367,13826,,15.0,28.0,,1446076,379601,29179,169,1114,127,29.0,233193,49873,3360,60.0,107,15.0,6.0,114500,76324,7310,6.0,1314,61.0,,691008,7205,699,,61.0,10078056,788234,35670,4.0,10567,771.0,21.0,9544097,283881,11262,2.0,7.0,3208338,487452,28036,6.0,4830,527.0,7.0,641201,54591,3944,,1426,30.0,,174004,80231,5583,1.0,1785,119.0,,1549899,8040,351,,17.0
FparExtra_QC_2008161_aid0001,aid0001,2008-06-09,3026121,617348,39519,167.0,5284.0,486.0,9.0,2156511,201015,10721,86.0,14.0,,,743016,253208,23223,40,2056,264,9.0,56606,12269,1192,,63,22.0,1.0,136239,65116,6835,12.0,1243,116.0,2.0,502111,5450,543,,51.0,13280257,955126,45963,8.0,12702,1013.0,5.0,8167879,291265,11350,,4.0,2179831,357145,20618,2.0,7411,469.0,1.0,239518,24918,1671,,242,20.0,,178507,71823,4935,,1184,83.0,,1142495,6245,259,,41.0
FparExtra_QC_2008169_aid0001,aid0001,2008-06-17,2350831,497814,33597,105.0,1558.0,216.0,3.0,2181773,173764,9853,80.0,12.0,,,1064157,367258,27771,97,764,105,5.0,212967,29311,2796,13.0,98,40.0,,168689,81064,7287,8.0,629,80.0,,645829,7653,709,3.0,29.0,10397047,873230,40853,3.0,5757,297.0,17.0,10756813,392591,14436,1.0,,2141176,323514,19148,4.0,5765,626.0,9.0,388938,48251,3236,1.0,157,9.0,3.0,177028,72558,5240,,1022,85.0,,1323348,11316,445,,66.0
FparExtra_QC_2008177_aid0001,aid0001,2008-06-25,2065519,482287,31785,101.0,103.0,45.0,,2824633,224371,14303,89.0,2.0,,,846390,288207,25300,26,205,36,6.0,134705,27859,2617,11.0,70,11.0,,114964,84700,8621,7.0,131,58.0,,680116,8951,691,,48.0,8857663,778864,38319,,1037,131.0,,11773290,437087,17816,2.0,1.0,2457801,337703,19991,7.0,952,66.0,2.0,481811,50554,2723,,99,11.0,,161569,75174,5364,,237,84.0,,1493868,10288,429,,47.0
FparExtra_QC_2008185_aid0001,aid0001,2008-07-03,2257038,528509,32104,113.0,40.0,11.0,,2551696,193484,12540,102.0,,,,919927,300762,25540,63,225,58,6.0,184756,31591,2531,24.0,67,29.0,,96458,72629,8468,13.0,189,18.0,,640033,7192,701,,51.0,7234990,738478,35596,3.0,376,14.0,,12455639,442968,17704,1.0,,3151128,375119,21537,6.0,366,48.0,,562991,47254,2467,,146,7.0,,149056,76635,6135,,215,16.0,,1672311,11292,485,,7.0
FparExtra_QC_2008193_aid0001,aid0001,2008-07-11,2891655,617445,41756,187.0,11.0,1.0,2.0,2507503,218472,13751,44.0,,,,620993,229433,18021,11,101,1,,72494,19304,1734,,27,3.0,,90151,67024,6588,7.0,56,1.0,,443821,5856,514,,1.0,10368952,959968,46574,3.0,61,13.0,,10858304,360404,15383,8.0,,2204176,251600,15873,2.0,304,20.0,,272665,20906,1322,,72,16.0,,153445,60308,4885,,85,7.0,,1399629,7633,369,,3.0
FparExtra_QC_2008201_aid0001,aid0001,2008-07-19,1830764,431846,29114,182.0,16.0,6.0,,3131687,263719,17601,55.0,1.0,,,834653,339675,24277,31,132,62,,72739,15161,1318,5.0,38,16.0,,88243,82619,9295,10.0,124,7.0,,681481,10789,1269,,33.0,9565383,769703,39035,6.0,64,7.0,,11166673,449596,17791,1.0,6.0,2362655,319783,18303,,141,21.0,,280661,21626,1297,,87,3.0,,184455,86397,6664,,57,21.0,,1698100,13732,710,,12.0
FparExtra_QC_2008209_aid0001,aid0001,2008-07-27,2005824,447898,29894,215.0,26.0,2.0,,2919526,251731,17503,20.0,,,,844215,325896,22977,34,185,60,6.0,136274,38617,2687,,81,20.0,1.0,100996,78097,8136,9.0,127,20.0,7.0,626514,8434,895,4.0,37.0,11234334,863204,44074,7.0,64,,,10707970,429493,18655,2.0,,1744832,253375,14109,1.0,104,33.0,7.0,244996,34110,1675,,38,15.0,,148704,60996,4820,,70,53.0,5.0,1186573,10199,456,,16.0
FparExtra_QC_2008217_aid0001,aid0001,2008-08-04,2416408,494387,35952,93.0,18.0,,,2322795,149680,10726,117.0,,,,1023196,364555,23992,34,211,65,2.0,119243,24036,1832,8.0,64,7.0,,153121,91744,9708,3.0,73,16.0,,618231,6000,645,1.0,5.0,10417511,934970,44891,1.0,27,,,9474452,267325,10479,4.0,3.0,2843749,315491,18055,,186,4.0,,496466,43040,2697,,137,2.0,,359595,93160,6869,1.0,79,1.0,,1665053,8298,409,,35.0
FparExtra_QC_2008225_aid0001,aid0001,2008-08-12,2283614,529557,34710,145.0,3.0,,,2454798,194995,13191,78.0,,,,962384,333905,22981,23,142,6,,135431,27324,1892,5.0,29,7.0,,94742,76592,7642,2.0,29,8.0,,684754,7289,664,,26.0,10817567,889515,43713,3.0,7,1.0,,8968372,270743,12733,3.0,,2797260,387456,18990,1.0,109,28.0,,519191,54697,2532,,44,8.0,,213861,79734,5857,1.0,48,7.0,,1910098,9824,582,,5.0
FparExtra_QC_2008233_aid0001,aid0001,2008-08-20,3298092,698222,41652,241.0,7.0,6.0,,1613601,148973,10932,11.0,17.0,,,816532,204529,18412,57,95,59,3.0,309779,39388,4074,24.0,33,35.0,,86628,43881,5711,5.0,64,3.0,,521137,4253,504,2.0,6.0,11595613,907899,44360,11.0,53,8.0,,9000250,283445,13002,1.0,1.0,2500599,364945,18727,1.0,473,45.0,,436144,39132,2205,,77,14.0,,124474,59123,5266,,97,24.0,,1598569,7975,455,,2.0
FparExtra_QC_2008241_aid0001,aid0001,2008-08-28,3275237,670893,44168,88.0,4.0,1.0,,2102283,203847,14224,87.0,,,,621516,152199,14467,25,187,13,,88876,10569,1182,4.0,60,9.0,,114603,48286,6854,8.0,40,,,491461,5088,671,2.0,16.0,11875373,965085,47135,2.0,13,4.0,,9272935,276653,11933,1.0,,2080469,267661,16159,,88,2.0,,269511,23335,1582,,32,1.0,,169342,63172,6276,,37,,,1647649,7988,548,,4.0
FparExtra_QC_2009153_aid0001,aid0001,2009-06-02,2333505,582201,40203,68.0,1287.0,111.0,2.0,2313109,206167,11900,93.0,8.0,,,941768,246097,21218,51,665,81,9.0,404401,52096,3809,23.0,69,7.0,4.0,104826,58593,5815,15.0,503,29.0,,531256,6503,430,3.0,43.0,8443803,821094,40227,2.0,3003,127.0,2.0,11025824,397972,15499,5.0,,3040385,337399,21220,1.0,2210,172.0,,1317829,78921,4595,1.0,260,23.0,,111057,46061,3656,,725,22.0,,1283646,6825,338,,86.0
FparExtra_QC_2009161_aid0001,aid0001,2009-06-10,1473132,468876,31968,20.0,290.0,17.0,,2304181,156506,10551,275.0,,,,1515847,377939,28720,13,410,57,5.0,484446,65159,4345,,105,6.0,,112244,69620,6876,,311,7.0,,748464,5857,615,1.0,105.0,6053297,654843,32457,6.0,872,76.0,,11400948,380424,14744,3.0,,4211260,516407,27203,1.0,985,70.0,3.0,1586166,107928,6498,1.0,189,3.0,,113064,60517,4814,,587,43.0,,1820262,8823,444,,52.0
FparExtra_QC_2009169_aid0001,aid0001,2009-06-18,2714545,485768,34055,37.0,357.0,61.0,,1959478,140226,11484,21.0,,,,1031263,365358,23910,141,157,50,,265860,73476,3968,47.0,38,5.0,,157544,74980,7869,8.0,234,22.0,,509315,5994,671,1.0,25.0,11366051,1028302,47157,9.0,1603,171.0,,9315462,289052,11478,,,2463054,283641,16792,2.0,616,58.0,,298576,27536,1635,1.0,69,,,240262,72726,4981,,298,29.0,,1524745,8328,347,2.0,7.0
FparExtra_QC_2009177_aid0001,aid0001,2009-06-26,2874066,563963,39569,161.0,35.0,6.0,,2074906,166867,11665,53.0,,,,948632,367834,24307,27,351,23,,113577,26035,2021,,75,1.0,,94668,51593,4810,7.0,77,17.0,,495649,5468,497,2.0,6.0,11278682,987568,46659,3.0,344,12.0,,9636238,342809,14268,1.0,,2336074,287478,17938,4.0,291,73.0,,275288,29818,2100,,70,8.0,,177670,53112,3941,,193,2.0,,1503592,8317,416,,21.0
FparExtra_QC_2009185_aid0001,aid0001,2009-07-04,2431260,538004,34688,85.0,10.0,4.0,,2296361,187774,12377,69.0,,,,923104,290552,24956,57,54,5,,227766,32146,2686,16.0,33,4.0,,140901,70260,6896,5.0,36,3.0,,639091,7111,650,4.0,,10596226,851389,40396,7.0,60,4.0,,9739104,345246,13020,,,2590857,369705,21650,,71,14.0,,655946,65227,3114,,41,11.0,,149575,69604,5370,,41,1.0,,1474681,11150,477,,3.0
FparExtra_QC_2009193_aid0001,aid0001,2009-07-12,3417709,683096,42615,143.0,11.0,5.0,1.0,1713207,128169,8404,35.0,,,,692640,266864,21797,26,68,18,,194575,38592,2798,10.0,66,7.0,,102334,60080,6114,11.0,51,20.0,,480866,6071,547,,18.0,13029222,1037349,49999,6.0,17,13.0,,8296078,234444,9812,4.0,,2023789,294402,17552,3.0,74,9.0,2.0,429777,53860,2660,,29,2.0,,186634,60126,4344,,29,2.0,,1264811,7583,353,,5.0
FparExtra_QC_2009201_aid0001,aid0001,2009-07-20,1925580,346172,23967,112.0,,,,2495732,189397,12695,124.0,,,,1170900,465292,34572,21,129,12,,195820,52832,3455,5.0,97,14.0,1.0,88420,81883,8031,6.0,57,4.0,,762112,8698,815,1.0,12.0,9058672,748259,36841,4.0,19,,,10830004,341726,13856,,,2854250,414639,23995,2.0,164,25.0,,488961,53468,3161,,112,12.0,,194026,85509,6454,,104,12.0,,1835373,12741,590,,11.0
FparExtra_QC_2009209_aid0001,aid0001,2009-07-28,1622224,370807,25825,37.0,9.0,,,3025306,281707,18253,187.0,,,,1037497,354664,29292,8,192,46,3.0,135366,20281,1546,2.0,126,51.0,4.0,67891,74341,7921,,35,7.0,,783482,8984,844,,30.0,7526749,612466,31637,8.0,11,3.0,,12327119,477308,19660,3.0,8.0,2914514,438892,24940,,284,28.0,,407772,39605,2071,,266,40.0,4.0,151350,79878,6295,,80,4.0,,1930664,10801,510,,20.0
FparExtra_QC_2009217_aid0001,aid0001,2009-08-05,1564720,400507,27888,54.0,2.0,2.0,,2962854,219241,14857,29.0,,,,1059478,354308,26329,195,171,18,,199600,41928,2952,1.0,97,10.0,,91986,84108,10260,7.0,74,6.0,,795196,9036,1042,2.0,10.0,9620339,772815,37747,2.0,4,,1.0,11331524,414683,17027,3.0,,2258669,348575,19326,9.0,84,18.0,,329474,29820,2110,,54,1.0,,145274,90095,7222,,37,3.0,,1565141,12335,595,,3.0
FparExtra_QC_2009225_aid0001,aid0001,2009-08-13,1927258,410232,26711,163.0,81.0,37.0,,2763337,299831,17948,55.0,16.0,,,970983,313494,24708,29,521,115,15.0,144335,30937,3034,31.0,219,52.0,4.0,73691,79093,9178,9.0,162,38.0,,761703,8089,803,,56.0,10473954,779366,39317,2.0,31,58.0,,9645514,353400,14734,6.0,5.0,2757973,407367,20997,2.0,538,44.0,4.0,359027,49009,3157,,191,37.0,,158166,79428,6569,,147,54.0,,1842515,10771,572,,35.0
FparExtra_QC_2009233_aid0001,aid0001,2009-08-21,3262774,683433,45509,136.0,1.0,3.0,,1813104,138773,10059,39.0,1.0,,,812230,222109,16894,26,34,9,,120659,30283,2395,15.0,18,20.0,,66963,55495,7212,9.0,32,3.0,,573136,4972,619,1.0,2.0,13322365,1008888,51150,3.0,4,4.0,,7716541,249439,10654,2.0,2.0,2202340,282002,14774,,128,28.0,,421057,42550,2069,,41,6.0,,187002,61829,5146,2.0,38,1.0,,1417046,7501,376,,2.0
FparExtra_QC_2009241_aid0001,aid0001,2009-08-29,3198895,663556,40921,34.0,1.0,,,2143665,244687,18127,82.0,,,,577646,150552,13492,47,75,12,,139719,17182,1444,14.0,37,9.0,3.0,101608,51067,6387,18.0,26,5.0,,492280,4898,473,3.0,3.0,7764409,785173,38657,5.0,33,52.0,,12220845,400455,19087,,,2757933,327382,18071,2.0,290,33.0,,530388,42314,2369,,154,23.0,,163898,63886,6291,1.0,82,4.0,,1852115,8501,527,,10.0
FparExtra_QC_2010153_aid0001,aid0001,2010-06-02,1935829,501960,32195,124.0,3951.0,476.0,34.0,2076363,104667,6768,60.0,27.0,,,1296138,407369,30563,115,1610,93,1.0,391626,57538,4469,14.0,277,22.0,2.0,177161,85706,7738,2.0,1761,119.0,5.0,652134,5020,346,,118.0,10307634,875269,39419,6.0,6280,565.0,23.0,9061883,213414,8063,2.0,2.0,2995002,454850,26119,6.0,2300,198.0,1.0,1312764,116407,7525,1.0,319,32.0,1.0,171279,68396,5572,,1136,67.0,,1406623,6780,271,,15.0
FparExtra_QC_2010161_aid0001,aid0001,2010-06-10,2744271,539577,34781,122.0,2007.0,233.0,11.0,1830070,106519,7998,14.0,16.0,,,1073999,302619,27362,124,1169,80,3.0,264110,78840,5891,,90,24.0,,140830,60286,7346,14.0,463,14.0,,547716,5282,474,,46.0,11468275,870759,38240,6.0,5245,478.0,,8353266,203008,8610,4.0,16.0,3113623,482077,28881,1.0,5988,700.0,9.0,449720,49799,3416,,172,14.0,,240541,86377,6623,2.0,641,52.0,,1663612,7704,342,,23.0
FparExtra_QC_2010169_aid0001,aid0001,2010-06-18,2474552,635773,38984,146.0,1253.0,174.0,4.0,2223359,220432,15341,17.0,3.0,,,911441,228683,17404,70,565,68,4.0,160094,21198,1748,37.0,103,17.0,,150520,72431,7431,13.0,414,38.0,,591429,7879,736,,40.0,13397984,991830,45517,6.0,3338,223.0,,8411322,307713,13340,1.0,,1888359,282063,17100,2.0,6656,1415.0,2.0,214315,20908,1505,,174,28.0,,206449,77662,5698,,462,56.0,,1184344,9287,427,,38.0
FparExtra_QC_2010177_aid0001,aid0001,2010-06-26,3638653,762839,48570,98.0,663.0,76.0,,1531767,105229,7563,32.0,11.0,,,683641,188117,16638,98,615,97,11.0,77712,17948,1260,21.0,143,25.0,1.0,137965,60111,6106,8.0,472,50.0,,490949,4417,446,1.0,48.0,13814001,1110881,52222,3.0,769,82.0,,6590973,192657,7291,1.0,2.0,2790535,301497,17907,,1829,221.0,6.0,303488,25884,1471,,212,25.0,1.0,269578,75280,5368,,522,35.0,,1517111,8033,293,,46.0
FparExtra_QC_2010185_aid0001,aid0001,2010-07-04,2709667,598095,37599,185.0,32.0,12.0,,2157776,184912,10222,36.0,,,,844329,275582,22769,19,148,31,1.0,53931,12680,1251,,41,6.0,,126170,80965,8810,9.0,111,42.0,,648612,7611,710,,37.0,12202260,973221,44484,6.0,157,14.0,,7804761,219656,8810,,,2930220,396564,22586,10.0,499,51.0,,275293,23263,1914,,179,12.0,5.0,287402,96831,7001,,291,16.0,,1782913,9415,383,,7.0
FparExtra_QC_2010193_aid0001,aid0001,2010-07-12,2586940,522072,35163,148.0,55.0,3.0,,2130383,158251,8911,62.0,,,,972483,319647,25755,18,221,39,,170733,28219,2353,1.0,96,7.0,,91842,83375,8845,6.0,101,25.0,,628504,7441,677,8.0,17.0,13435590,981649,46461,11.0,84,16.0,,7444612,211060,8578,3.0,,2393386,349524,19881,,588,74.0,6.0,351544,32730,1655,,153,29.0,1.0,232388,87751,6516,,191,42.0,,1474249,9071,374,,7.0
FparExtra_QC_2010201_aid0001,aid0001,2010-07-20,2827814,566569,34367,185.0,19.0,2.0,,2028606,140098,9999,37.0,2.0,,,821971,268740,23033,27,162,15,,110706,22436,1923,,85,10.0,,157616,109780,11402,4.0,121,8.0,,636994,8734,874,2.0,60.0,12099229,987568,44977,2.0,45,3.0,,7915661,188260,7348,1.0,,2760125,337238,20614,7.0,280,13.0,,298351,22557,1744,,110,13.0,,372508,115419,8373,,195,10.0,,1896413,10677,478,,5.0
