File Name,Dataset,aid,Date,Count,Minimum,Maximum,Range,Mean,Standard Deviation,Variance,Upper Quartile,Upper 1.5 IQR,Median,Lower 1.5 IQR,Lower Quartile
MYD15A2H_006_LaiStdDev_500m_doy2002185_aid0001,LaiStdDev_500m,aid0001,2002-07-04,33267858.0,0.0,2.2,"(0.0,2.2)",0.3235,0.358,0.1282,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2002193_aid0001,LaiStdDev_500m,aid0001,2002-07-12,32630400.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3153,0.3458,0.1196,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2002201_aid0001,LaiStdDev_500m,aid0001,2002-07-20,32309805.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3058,0.3436,0.1181,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2002209_aid0001,LaiStdDev_500m,aid0001,2002-07-28,22036301.0,0.0,2.2,"(0.0,2.2)",0.2288,0.2892,0.0836,0.2,0.3,0.1,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2002217_aid0001,LaiStdDev_500m,aid0001,2002-08-05,33051674.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3153,0.365,0.1332,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2002225_aid0001,LaiStdDev_500m,aid0001,2002-08-13,33233510.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3098,0.354,0.1253,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2002233_aid0001,LaiStdDev_500m,aid0001,2002-08-21,33504068.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3096,0.3651,0.1333,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2002241_aid0001,LaiStdDev_500m,aid0001,2002-08-29,34076033.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3174,0.3867,0.1496,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2003153_aid0001,LaiStdDev_500m,aid0001,2003-06-02,31923128.0,0.0,2.3,"(0.0,2.3000000000000003)",0.2785,0.3229,0.1042,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2003161_aid0001,LaiStdDev_500m,aid0001,2003-06-10,30741081.0,0.0,2.2,"(0.0,2.2)",0.2667,0.309,0.0955,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2003169_aid0001,LaiStdDev_500m,aid0001,2003-06-18,33332835.0,0.0,2.2,"(0.0,2.2)",0.3242,0.353,0.1246,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2003177_aid0001,LaiStdDev_500m,aid0001,2003-06-26,32519459.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3146,0.3438,0.1182,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2003185_aid0001,LaiStdDev_500m,aid0001,2003-07-04,32024412.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3048,0.3347,0.112,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2003193_aid0001,LaiStdDev_500m,aid0001,2003-07-12,32980500.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3271,0.3489,0.1217,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2003201_aid0001,LaiStdDev_500m,aid0001,2003-07-20,32376013.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3161,0.3445,0.1187,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2003209_aid0001,LaiStdDev_500m,aid0001,2003-07-28,31897102.0,0.0,2.3,"(0.0,2.3000000000000003)",0.2969,0.3312,0.1097,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2003217_aid0001,LaiStdDev_500m,aid0001,2003-08-05,31548666.0,0.0,2.3,"(0.0,2.3000000000000003)",0.2821,0.3169,0.1004,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2003225_aid0001,LaiStdDev_500m,aid0001,2003-08-13,33851256.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3297,0.3677,0.1352,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2003233_aid0001,LaiStdDev_500m,aid0001,2003-08-21,34210026.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3332,0.3818,0.1457,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2003241_aid0001,LaiStdDev_500m,aid0001,2003-08-29,33092689.0,0.0,2.4,"(0.0,2.4000000000000004)",0.2822,0.3552,0.1262,0.3,0.6,0.1,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2004153_aid0001,LaiStdDev_500m,aid0001,2004-06-01,32507549.0,0.0,2.2,"(0.0,2.2)",0.2776,0.319,0.1018,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2004161_aid0001,LaiStdDev_500m,aid0001,2004-06-09,31564495.0,0.0,2.3,"(0.0,2.3000000000000003)",0.2808,0.3226,0.1041,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2004169_aid0001,LaiStdDev_500m,aid0001,2004-06-17,32420073.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3018,0.3363,0.1131,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2004177_aid0001,LaiStdDev_500m,aid0001,2004-06-25,31051904.0,0.0,2.3,"(0.0,2.3000000000000003)",0.2852,0.3256,0.106,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2004185_aid0001,LaiStdDev_500m,aid0001,2004-07-03,31826506.0,0.0,2.3,"(0.0,2.3000000000000003)",0.2992,0.3214,0.1033,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2004193_aid0001,LaiStdDev_500m,aid0001,2004-07-11,32331582.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3269,0.3487,0.1216,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2004201_aid0001,LaiStdDev_500m,aid0001,2004-07-19,32117472.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3299,0.3514,0.1235,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2004209_aid0001,LaiStdDev_500m,aid0001,2004-07-27,32784785.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3338,0.3533,0.1248,0.4,0.8,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2004217_aid0001,LaiStdDev_500m,aid0001,2004-08-04,32768634.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3286,0.3523,0.1241,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2004225_aid0001,LaiStdDev_500m,aid0001,2004-08-12,32514977.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3121,0.3489,0.1217,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2004233_aid0001,LaiStdDev_500m,aid0001,2004-08-20,32809675.0,0.0,2.3,"(0.0,2.3000000000000003)",0.2961,0.3404,0.1159,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2004241_aid0001,LaiStdDev_500m,aid0001,2004-08-28,33572664.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3077,0.3629,0.1317,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2005153_aid0001,LaiStdDev_500m,aid0001,2005-06-02,31870235.0,0.0,2.2,"(0.0,2.2)",0.2769,0.3157,0.0996,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2005161_aid0001,LaiStdDev_500m,aid0001,2005-06-10,31321694.0,0.0,2.3,"(0.0,2.3000000000000003)",0.2744,0.2959,0.0876,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2005169_aid0001,LaiStdDev_500m,aid0001,2005-06-18,33065259.0,0.0,2.2,"(0.0,2.2)",0.3299,0.3468,0.1202,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2005177_aid0001,LaiStdDev_500m,aid0001,2005-06-26,32297759.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3159,0.3314,0.1098,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2005185_aid0001,LaiStdDev_500m,aid0001,2005-07-04,32043340.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3158,0.3296,0.1086,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2005193_aid0001,LaiStdDev_500m,aid0001,2005-07-12,31633838.0,0.0,2.2,"(0.0,2.2)",0.3137,0.3298,0.1087,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2005201_aid0001,LaiStdDev_500m,aid0001,2005-07-20,33140200.0,0.0,2.2,"(0.0,2.2)",0.343,0.3568,0.1273,0.4,0.8,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2005209_aid0001,LaiStdDev_500m,aid0001,2005-07-28,33182844.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3403,0.3564,0.127,0.4,0.8,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2005217_aid0001,LaiStdDev_500m,aid0001,2005-08-05,33105813.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3275,0.3529,0.1245,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2005225_aid0001,LaiStdDev_500m,aid0001,2005-08-13,33438928.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3254,0.3592,0.129,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2005233_aid0001,LaiStdDev_500m,aid0001,2005-08-21,33747646.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3293,0.3692,0.1363,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2005241_aid0001,LaiStdDev_500m,aid0001,2005-08-29,34152472.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3256,0.3711,0.1377,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2006153_aid0001,LaiStdDev_500m,aid0001,2006-06-02,32350120.0,0.0,2.2,"(0.0,2.2)",0.2781,0.3187,0.1016,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2006161_aid0001,LaiStdDev_500m,aid0001,2006-06-10,32822184.0,0.0,2.2,"(0.0,2.2)",0.2965,0.3352,0.1124,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2006169_aid0001,LaiStdDev_500m,aid0001,2006-06-18,32681175.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3045,0.3422,0.1171,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2006177_aid0001,LaiStdDev_500m,aid0001,2006-06-26,32919345.0,0.0,2.2,"(0.0,2.2)",0.3153,0.3464,0.12,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2006185_aid0001,LaiStdDev_500m,aid0001,2006-07-04,32361236.0,0.0,2.1,"(0.0,2.1)",0.3069,0.3445,0.1187,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2006193_aid0001,LaiStdDev_500m,aid0001,2006-07-12,33555654.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3404,0.3563,0.127,0.4,0.8,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2006201_aid0001,LaiStdDev_500m,aid0001,2006-07-20,32681742.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3153,0.3454,0.1193,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2006209_aid0001,LaiStdDev_500m,aid0001,2006-07-28,33581585.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3373,0.3638,0.1323,0.4,0.8,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2006217_aid0001,LaiStdDev_500m,aid0001,2006-08-05,33348285.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3191,0.3537,0.1251,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2006225_aid0001,LaiStdDev_500m,aid0001,2006-08-13,33656481.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3261,0.3646,0.1329,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2006233_aid0001,LaiStdDev_500m,aid0001,2006-08-21,33561269.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3104,0.3609,0.1302,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2006241_aid0001,LaiStdDev_500m,aid0001,2006-08-29,32057047.0,0.0,2.4,"(0.0,2.4000000000000004)",0.2845,0.3463,0.1199,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2007153_aid0001,LaiStdDev_500m,aid0001,2007-06-02,32438577.0,0.0,2.3,"(0.0,2.3000000000000003)",0.2856,0.3241,0.1051,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2007161_aid0001,LaiStdDev_500m,aid0001,2007-06-10,32829038.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3046,0.3353,0.1124,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2007169_aid0001,LaiStdDev_500m,aid0001,2007-06-18,32995128.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3234,0.3515,0.1236,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2007177_aid0001,LaiStdDev_500m,aid0001,2007-06-26,31874721.0,0.0,2.2,"(0.0,2.2)",0.3034,0.331,0.1095,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2007185_aid0001,LaiStdDev_500m,aid0001,2007-07-04,32296731.0,0.0,2.1,"(0.0,2.1)",0.3174,0.3338,0.1114,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2007193_aid0001,LaiStdDev_500m,aid0001,2007-07-12,32285043.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3044,0.3251,0.1057,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2007201_aid0001,LaiStdDev_500m,aid0001,2007-07-20,32709111.0,0.0,2.1,"(0.0,2.1)",0.3211,0.3461,0.1198,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2007209_aid0001,LaiStdDev_500m,aid0001,2007-07-28,33226301.0,0.0,2.2,"(0.0,2.2)",0.3339,0.3541,0.1254,0.4,0.8,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2007217_aid0001,LaiStdDev_500m,aid0001,2007-08-05,33693156.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3339,0.3583,0.1284,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2007225_aid0001,LaiStdDev_500m,aid0001,2007-08-13,33821436.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3273,0.3642,0.1327,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2007233_aid0001,LaiStdDev_500m,aid0001,2007-08-21,33701878.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3105,0.3625,0.1314,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2007241_aid0001,LaiStdDev_500m,aid0001,2007-08-29,34134437.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3206,0.3805,0.1448,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2008153_aid0001,LaiStdDev_500m,aid0001,2008-06-01,32178489.0,0.0,2.4,"(0.0,2.4000000000000004)",0.2694,0.3172,0.1006,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2008161_aid0001,LaiStdDev_500m,aid0001,2008-06-09,33061245.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3012,0.3392,0.1151,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2008169_aid0001,LaiStdDev_500m,aid0001,2008-06-17,32771905.0,0.0,2.3,"(0.0,2.3000000000000003)",0.296,0.3287,0.108,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2008177_aid0001,LaiStdDev_500m,aid0001,2008-06-25,32834233.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3106,0.3425,0.1173,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2008185_aid0001,LaiStdDev_500m,aid0001,2008-07-03,32541866.0,0.0,2.2,"(0.0,2.2)",0.3084,0.3355,0.1126,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2008193_aid0001,LaiStdDev_500m,aid0001,2008-07-11,33255538.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3375,0.3533,0.1248,0.4,0.8,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2008201_aid0001,LaiStdDev_500m,aid0001,2008-07-19,32833632.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3295,0.3492,0.122,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2008209_aid0001,LaiStdDev_500m,aid0001,2008-07-27,33111425.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3364,0.3559,0.1267,0.4,0.8,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2008217_aid0001,LaiStdDev_500m,aid0001,2008-08-04,32912474.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3211,0.3486,0.1215,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2008225_aid0001,LaiStdDev_500m,aid0001,2008-08-12,33225208.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3251,0.3624,0.1313,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2008233_aid0001,LaiStdDev_500m,aid0001,2008-08-20,33396155.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3193,0.3598,0.1294,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2008241_aid0001,LaiStdDev_500m,aid0001,2008-08-28,34019188.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3288,0.3764,0.1417,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2009153_aid0001,LaiStdDev_500m,aid0001,2009-06-02,31902910.0,0.0,2.4,"(0.0,2.4000000000000004)",0.2678,0.3147,0.099,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2009161_aid0001,LaiStdDev_500m,aid0001,2009-06-10,31210271.0,0.0,2.2,"(0.0,2.2)",0.2571,0.3053,0.0932,0.2,0.3,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2009169_aid0001,LaiStdDev_500m,aid0001,2009-06-18,32584366.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3016,0.3296,0.1086,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2009177_aid0001,LaiStdDev_500m,aid0001,2009-06-26,31806890.0,0.0,2.2,"(0.0,2.2)",0.2991,0.3274,0.1072,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2009185_aid0001,LaiStdDev_500m,aid0001,2009-07-04,32482448.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3102,0.3338,0.1114,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2009193_aid0001,LaiStdDev_500m,aid0001,2009-07-12,32602351.0,0.0,2.3,"(0.0,2.3000000000000003)",0.326,0.3487,0.1216,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2009201_aid0001,LaiStdDev_500m,aid0001,2009-07-20,32053134.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3173,0.3391,0.115,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2009209_aid0001,LaiStdDev_500m,aid0001,2009-07-28,32523974.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3228,0.3459,0.1197,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2009217_aid0001,LaiStdDev_500m,aid0001,2009-08-05,33066014.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3262,0.3429,0.1176,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2009225_aid0001,LaiStdDev_500m,aid0001,2009-08-13,33236258.0,0.0,2.4,"(0.0,2.4000000000000004)",0.3281,0.3606,0.13,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2009233_aid0001,LaiStdDev_500m,aid0001,2009-08-21,33377351.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3306,0.3687,0.1359,0.3,0.6,0.2,0.0,0.1
MYD15A2H_006_LaiStdDev_500m_doy2009241_aid0001,LaiStdDev_500m,aid0001,2009-08-29,33900598.0,0.0,2.3,"(0.0,2.3000000000000003)",0.3314,0.3856,0.1487,0.3,0.6,0.2,0.0,0.1
